id,x,y,z
20,55.03032684326172,-447.0482482910156,-1.0156192779541016
21,58.650630950927734,-449.12646484375,-1.08355712890625
21,53.3801383972168,-448.4257507324219,-1.0971050262451172
22,58.62869644165039,-450.7128601074219,-1.1736221313476562
22,51.01795959472656,-449.9849853515625,-1.0854320526123047
23,58.41316604614258,-451.9176330566406,-1.2115249633789062
23,49.23770523071289,-451.1770935058594,-1.1368169784545898
24,58.305015563964844,-453.0693054199219,-1.256744384765625
24,47.990779876708984,-452.06591796875,-1.1191043853759766
25,58.29903030395508,-454.67840576171875,-1.4103202819824219
25,48.08228302001953,-453.6505126953125,-1.0328102111816406
26,58.139434814453125,-456.174560546875,-1.4454498291015625
26,50.364566802978516,-455.721435546875,-1.0338716506958008
27,57.9969482421875,-457.20989990234375,-1.4988155364990234
27,51.00571823120117,-456.7078552246094,-1.1082897186279297
28,57.93281555175781,-458.2824401855469,-1.6107969284057617
28,51.42366409301758,-457.6097106933594,-1.126347541809082
29,57.908416748046875,-459.52093505859375,-1.7084321975708008
29,52.1976318359375,-458.994384765625,-1.226766586303711
30,57.741737365722656,-460.8757629394531,-1.8300743103027344
30,52.99784469604492,-460.1945495605469,-1.3160438537597656
31,63.684051513671875,-430.1260070800781,-0.5305423736572266
31,63.1988410949707,-426.71673583984375,-0.3986244201660156
32,64.55179595947266,-430.0115661621094,-0.4893198013305664
32,64.02458190917969,-426.73199462890625,-0.3860750198364258
33,65.35221099853516,-429.8311462402344,-0.46761035919189453
33,64.86165618896484,-426.7244567871094,-0.39370250701904297
34,66.16016387939453,-429.66058349609375,-0.4546470642089844
34,65.59161376953125,-426.4646911621094,-0.2485065460205078
35,67.02667999267578,-429.8858947753906,-0.4002397060394287
35,66.3543701171875,-426.3631286621094,-0.2884030342102051
36,67.72246551513672,-429.334716796875,-0.3831348419189453
36,67.13998413085938,-426.1015625,-0.2876405715942383
37,68.42886352539062,-428.9886779785156,-0.35388994216918945
37,67.89664459228516,-425.9795227050781,-0.33539915084838867
38,69.24162292480469,-428.8851013183594,-0.3192582130432129
38,68.77899932861328,-426.0364074707031,-0.2869839668273926
39,69.94497680664062,-428.7249755859375,-0.3695101737976074
39,69.53208923339844,-426.02716064453125,-0.30429649353027344
40,70.77765655517578,-428.5205078125,-0.31449222564697266
40,70.29469299316406,-425.8047180175781,-0.23403263092041016
41,71.5977783203125,-428.3883361816406,-0.3439445495605469
41,71.11461639404297,-425.713623046875,-0.25148868560791016
42,72.38766479492188,-428.42974853515625,-0.3035240173339844
42,71.91192626953125,-425.7054138183594,-0.2639942169189453
43,65.30735778808594,-384.07598876953125,-3.966421127319336
43,67.25301361083984,-383.5379333496094,-3.9595813751220703
44,65.16444396972656,-383.3183898925781,-3.985297203063965
44,67.68568420410156,-382.5730285644531,-3.923821449279785
45,64.84947204589844,-382.53997802734375,-3.894650936126709
45,69.04019927978516,-381.2629699707031,-3.9050064086914062
46,64.84957885742188,-381.64813232421875,-3.885017156600952
46,68.96295928955078,-380.08575439453125,-3.779602289199829
47,64.82548522949219,-380.833984375,-3.8723654747009277
47,70.44405364990234,-378.5847473144531,-3.793227195739746
48,65.09468078613281,-380.02789306640625,-3.900042772293091
48,71.25326538085938,-377.41217041015625,-3.7534339427948
49,64.51719665527344,-379.3102722167969,-3.8536341190338135
49,71.42866516113281,-376.36480712890625,-3.6989991664886475
50,64.5359115600586,-378.57159423828125,-3.812947988510132
50,71.34054565429688,-375.50347900390625,-3.6921069622039795
51,64.43694305419922,-377.76263427734375,-3.784731864929199
51,71.10230255126953,-374.82293701171875,-3.6935505867004395
52,64.16619873046875,-377.0791931152344,-3.7635345458984375
52,70.95451354980469,-373.99285888671875,-3.663693428039551
53,64.1653060913086,-376.117919921875,-3.7320733070373535
53,70.57640075683594,-373.3577880859375,-3.6343159675598145
54,63.99188232421875,-375.4255676269531,-3.6991593837738037
54,70.14710998535156,-372.5340576171875,-3.6404335498809814
55,63.86359405517578,-374.69244384765625,-3.67836332321167
55,69.82711029052734,-371.83026123046875,-3.634681224822998
56,63.860145568847656,-373.86871337890625,-3.6697559356689453
56,69.5758285522461,-371.18621826171875,-3.616532325744629
57,63.642486572265625,-373.08251953125,-3.6465601921081543
57,69.23493957519531,-370.3426513671875,-3.6216683387756348
58,63.466094970703125,-372.2367858886719,-3.634578227996826
58,68.93004608154297,-369.6240234375,-3.6155648231506348
59,63.48552703857422,-371.30401611328125,-3.7201151847839355
59,68.72843933105469,-368.8497314453125,-3.5837411880493164
60,63.262386322021484,-370.6334228515625,-3.6144533157348633
60,68.3619384765625,-368.0747375488281,-3.583004951477051
61,63.27684783935547,-369.7784118652344,-3.7309675216674805
61,68.13578033447266,-367.3431701660156,-3.597010612487793
63,62.937870025634766,-368.18414306640625,-3.6167821884155273
63,67.44757843017578,-365.9706115722656,-3.615363121032715
64,67.5132064819336,-366.65936279296875,-3.623530864715576
64,63.03721237182617,-368.96051025390625,-3.6685028076171875
65,62.855098724365234,-367.5137939453125,-3.5852527618408203
65,67.31991577148438,-365.4165954589844,-3.674497604370117
66,62.64180374145508,-366.4639587402344,-3.5765151977539062
66,66.74217987060547,-364.5073547363281,-3.632051467895508
67,62.542152404785156,-365.5126953125,-3.5691261291503906
67,66.5354232788086,-363.8253173828125,-3.6628875732421875
68,62.56838607788086,-364.6694641113281,-3.703680992126465
68,66.2232437133789,-362.987060546875,-3.6452112197875977
69,62.4390869140625,-363.8504943847656,-3.576857566833496
69,65.85618591308594,-362.39764404296875,-3.650506019592285
70,62.249183654785156,-363.11419677734375,-3.5562705993652344
70,65.5788803100586,-361.5472106933594,-3.6214691162109375
71,62.056922912597656,-361.92437744140625,-3.5296201705932617
71,64.7267074584961,-360.68646240234375,-3.6429487228393555
72,89.23650360107422,-249.84666442871094,-1.8729015588760376
72,88.7234115600586,-248.3613739013672,-1.9317779541015625
73,90.32516479492188,-249.93359375,-1.7836918830871582
73,89.2862548828125,-247.1704559326172,-1.938596248626709
74,91.10370635986328,-250.32177734375,-1.7839879989624023
74,91.33049774169922,-250.4421844482422,-1.7397680282592773
76,92.50373840332031,-250.879150390625,-1.733567237854004
76,90.94552612304688,-246.2609405517578,-1.8509721755981445
77,93.6900863647461,-251.16322326660156,-1.6594648361206055
77,92.40335083007812,-246.75823974609375,-1.745783805847168
78,94.55624389648438,-251.47593688964844,-1.625229835510254
78,93.55298614501953,-247.1192169189453,-1.7227201461791992
79,95.56878662109375,-251.63900756835938,-1.595728874206543
79,94.55902099609375,-247.34068298339844,-1.692549705505371
80,96.58724975585938,-250.01107788085938,-1.612619400024414
80,95.77169799804688,-247.9685821533203,-1.716660499572754
81,160.57260131835938,-156.0780029296875,-1.4897117614746094
81,163.4727020263672,-154.21238708496094,-1.5113840103149414
82,161.1276092529297,-156.6527862548828,-1.4643373489379883
82,163.82601928710938,-155.01718139648438,-1.4646244049072266
83,161.65232849121094,-157.2169189453125,-1.3987140655517578
83,164.21469116210938,-155.74893188476562,-1.4170589447021484
84,162.0258026123047,-157.99562072753906,-1.3747882843017578
84,164.57264709472656,-156.46835327148438,-1.3669376373291016
85,162.38092041015625,-158.74229431152344,-1.3393259048461914
85,164.90853881835938,-157.1859588623047,-1.3574790954589844
86,162.7561492919922,-159.31553649902344,-1.3282794952392578
86,165.3365020751953,-157.76901245117188,-1.3078346252441406
87,163.20632934570312,-159.9999542236328,-1.3205251693725586
87,165.75137329101562,-158.51556396484375,-1.3321199417114258
88,163.54359436035156,-160.6610565185547,-1.308274269104004
88,166.07435607910156,-159.19479370117188,-1.3162317276000977
89,163.93731689453125,-161.39830017089844,-1.3140525817871094
89,166.6199188232422,-159.81817626953125,-1.3084430694580078
90,231.3877410888672,-123.65559387207031,-0.9952239990234375
90,232.8633575439453,-121.57894134521484,-1.0671586990356445
91,231.6246795654297,-124.69635009765625,-0.9460067749023438
91,234.97691345214844,-120.94152069091797,-1.0494060516357422
92,231.88821411132812,-125.89423370361328,-0.8466777801513672
92,238.21914672851562,-119.84478759765625,-0.9984045028686523
93,232.0160675048828,-127.73601531982422,-0.8244514465332031
93,240.3963623046875,-119.33775329589844,-0.9563798904418945
94,232.1478729248047,-129.0825653076172,-0.8126611709594727
94,240.80616760253906,-121.63107299804688,-0.8353023529052734
95,233.96665954589844,-129.4613494873047,-0.7618770599365234
95,240.95054626464844,-123.28753662109375,-0.7429304122924805
96,238.2578125,-128.18333435058594,-0.6669797897338867
96,241.2352294921875,-124.98196411132812,-0.6925363540649414
97,255.1224365234375,-120.4227294921875,-0.5326633453369141
97,258.43408203125,-119.30867004394531,-0.5016250610351562
98,254.8744354248047,-119.62301635742188,-0.5590267181396484
98,257.9786071777344,-118.5774154663086,-0.5255241394042969
99,254.6858367919922,-118.90740966796875,-0.6219844818115234
99,257.717529296875,-117.87374877929688,-0.5553226470947266
100,254.59783935546875,-118.24177551269531,-0.6027870178222656
100,257.46185302734375,-117.18424224853516,-0.5909500122070312
101,254.361083984375,-117.38549041748047,-0.6739959716796875
101,257.3453063964844,-116.41218566894531,-0.6417598724365234
102,254.0680694580078,-116.64572143554688,-0.701136589050293
102,257.037109375,-115.42174530029297,-0.7024507522583008
103,253.74072265625,-115.82776641845703,-0.7817087173461914
103,256.7548522949219,-114.64167022705078,-0.7326927185058594
104,270.77191162109375,-351.95855712890625,1.1607131958007812
104,269.6092224121094,-350.46343994140625,1.0918769836425781
105,270.6543884277344,-353.2812805175781,1.217132568359375
105,267.4293518066406,-350.4119873046875,1.0465431213378906
106,270.5411071777344,-354.4979553222656,1.2724227905273438
106,265.1855163574219,-349.7818908691406,1.0333938598632812
107,270.3378601074219,-356.1166687011719,1.2756614685058594
107,264.6791687011719,-351.7688293457031,1.132049560546875
108,270.0294494628906,-357.63275146484375,1.2815971374511719
108,264.4751281738281,-354.128662109375,1.2030754089355469
109,269.8389587402344,-358.7273254394531,1.2624216079711914
109,264.28857421875,-356.2664794921875,1.2634248733520508
110,267.2965087890625,-359.02850341796875,1.2465991973876953
110,264.330810546875,-357.6037292480469,1.1822614669799805
111,311.6441955566406,-338.894287109375,1.0837326049804688
111,308.47021484375,-341.4422912597656,1.1514358520507812
112,312.2703857421875,-339.5032958984375,1.1645641326904297
112,308.99346923828125,-342.1841125488281,1.2461986541748047
113,312.79010009765625,-340.20465087890625,1.0431175231933594
113,309.61383056640625,-343.0577087402344,1.222555160522461
114,313.3582763671875,-340.8925476074219,1.0242290496826172
114,310.1032409667969,-343.647216796875,1.2734928131103516
115,310.5663757324219,-344.1634826660156,1.2794365882873535
115,313.6599426269531,-341.529296875,1.197730541229248
116,310.9495544433594,-344.6511535644531,1.3116607666015625
116,314.15509033203125,-341.9551086425781,1.1800267696380615
117,311.3578796386719,-345.2528381347656,1.158041000366211
117,314.4678649902344,-342.6646423339844,1.2260932922363281
118,375.555908203125,-281.36920166015625,0.380096435546875
118,378.6790466308594,-279.2158203125,0.4888343811035156
119,375.9086608886719,-282.0440673828125,0.4998302459716797
119,379.1003723144531,-279.91009521484375,0.5267486572265625
120,376.3818359375,-282.6445617675781,0.5382709503173828
120,379.526123046875,-280.59478759765625,0.56036376953125
121,376.8612060546875,-283.3365478515625,0.5327415466308594
121,380.02386474609375,-281.35650634765625,0.5847969055175781
122,377.1463623046875,-283.99822998046875,0.5553913116455078
122,380.4458923339844,-281.9264221191406,0.6284694671630859
123,377.457275390625,-284.62603759765625,0.5876073837280273
123,380.8537292480469,-282.5486755371094,0.6320638656616211
124,377.8631286621094,-285.2837829589844,0.6052885055541992
124,381.2329406738281,-283.1864013671875,0.6343412399291992
125,378.2938537597656,-285.9947509765625,0.6351861953735352
125,381.6820373535156,-283.99346923828125,0.6265354156494141
126,433.0191955566406,-186.81375122070312,0.5294647216796875
126,432.97650146484375,-188.32339477539062,0.4534626007080078
127,434.033447265625,-186.06015014648438,0.5232219696044922
127,434.54901123046875,-190.9466552734375,0.4607086181640625
128,435.2378845214844,-185.46499633789062,0.5375862121582031
128,436.18218994140625,-193.6613311767578,0.51092529296875
129,437.5826721191406,-192.896484375,0.5424709320068359
129,436.5694580078125,-184.5601806640625,0.5188846588134766
130,438.977783203125,-191.9767303466797,0.5628013610839844
130,437.90191650390625,-183.88180541992188,0.4670906066894531
131,440.3721923828125,-191.2479705810547,0.5423488616943359
131,439.43603515625,-184.53640747070312,0.4394874572753906
132,441.69329833984375,-190.18896484375,0.5043888092041016
132,441.3172302246094,-185.47547912597656,0.3649711608886719
133,348.60833740234375,-60.296451568603516,-1.4181079864501953
133,351.1114501953125,-58.74738311767578,-1.4489774703979492
134,349.2673034667969,-61.23656463623047,-1.3258485794067383
134,351.7030944824219,-59.79954528808594,-1.3665194511413574
135,349.6971435546875,-62.366764068603516,-1.2838249206542969
135,352.3421325683594,-60.96342086791992,-1.2885518074035645
136,350.2550048828125,-63.436038970947266,-1.196634292602539
136,352.9054260253906,-61.95650100708008,-1.2206463813781738
137,350.8450927734375,-64.5224609375,-1.1359996795654297
137,353.4735107421875,-62.95218276977539,-1.1476058959960938
138,351.5984802246094,-65.46549224853516,-1.112034797668457
138,354.085693359375,-63.9812126159668,-1.1049251556396484
139,352.2193908691406,-66.4748764038086,-1.0858154296875
139,354.863525390625,-64.930908203125,-1.0699748992919922
140,352.9424743652344,-67.4828872680664,-1.0948686599731445
140,355.4169006347656,-65.96036529541016,-1.045781135559082
141,357.79058837890625,-69.4001693725586,-0.9790477752685547
141,356.40875244140625,-67.22409057617188,-1.0061759948730469
142,358.7931823730469,-69.32489013671875,-0.9371681213378906
142,357.1262512207031,-66.8172378540039,-0.9923639297485352
143,359.4541015625,-68.87588500976562,-0.9368162155151367
143,357.9891357421875,-66.4685287475586,-1.013326644897461
144,360.2607421875,-68.48417663574219,-0.9373846054077148
144,358.5361633300781,-65.92254638671875,-1.0066661834716797
145,360.86688232421875,-67.99403381347656,-0.9211950302124023
145,359.1619567871094,-65.41639709472656,-1.031022071838379
146,361.4714660644531,-67.60485076904297,-0.910059928894043
146,359.71697998046875,-64.9521713256836,-1.0320587158203125
147,362.1653747558594,-67.18914794921875,-0.9445247650146484
147,360.4516906738281,-64.54964447021484,-1.111393928527832
148,362.8780822753906,-66.75446319580078,-0.9538545608520508
148,361.2533264160156,-64.3503646850586,-1.0755033493041992
149,363.5446472167969,-66.38511657714844,-0.9763174057006836
149,361.85809326171875,-63.864990234375,-1.049574851989746
150,364.1997985839844,-65.91374969482422,-0.9906120300292969
150,362.6783447265625,-63.387535095214844,-1.1300773620605469
151,364.8487854003906,-65.5482406616211,-1.0274534225463867
151,363.250244140625,-62.932350158691406,-1.0635499954223633
152,365.60247802734375,-60.76530838012695,-1.2097282409667969
152,363.3905029296875,-62.209781646728516,-1.183502197265625
153,365.19012451171875,-59.78216552734375,-1.2516965866088867
153,362.71533203125,-61.32117462158203,-1.1968145370483398
154,364.49505615234375,-58.799156188964844,-1.2915983200073242
154,362.10845947265625,-60.24824905395508,-1.2196016311645508
155,363.9656066894531,-57.78281784057617,-1.3246192932128906
155,361.53448486328125,-59.21370315551758,-1.2907562255859375
156,363.3529052734375,-56.69820022583008,-1.3437385559082031
156,360.9385986328125,-58.16566467285156,-1.3148784637451172
157,362.836181640625,-55.90952682495117,-1.4112672805786133
157,360.3822021484375,-57.35300064086914,-1.3366622924804688
158,362.3580322265625,-55.151832580566406,-1.4615631103515625
158,359.81292724609375,-56.53746032714844,-1.3937053680419922
159,361.8307800292969,-54.316680908203125,-1.472818374633789
159,359.4278869628906,-55.75811004638672,-1.4828824996948242
160,361.3826904296875,-53.53251647949219,-1.5266542434692383
160,358.8088684082031,-54.94280242919922,-1.5159177780151367
161,360.85345458984375,-52.76923370361328,-1.595475196838379
161,358.5307922363281,-54.14178466796875,-1.6152009963989258
162,351.46514892578125,-57.47263717651367,-1.495232105255127
162,349.8414306640625,-54.854148864746094,-1.6161394119262695
163,352.4126281738281,-56.7774658203125,-1.4654865264892578
163,350.8274230957031,-54.21145248413086,-1.6407108306884766
164,353.4361877441406,-56.10149002075195,-1.502274513244629
164,351.94256591796875,-53.74631881713867,-1.625234603881836
165,354.4847106933594,-55.43456268310547,-1.5386338233947754
165,352.9334716796875,-53.0745849609375,-1.6586885452270508
166,355.4227600097656,-54.83989715576172,-1.5283455848693848
166,353.9143371582031,-52.448158264160156,-1.6734275817871094
167,356.4492492675781,-54.157535552978516,-1.5908076763153076
167,354.9595642089844,-51.77130126953125,-1.7333478927612305
168,279.9438171386719,53.26784896850586,-6.639565467834473
168,279.8430480957031,51.161781311035156,-6.537619113922119
169,280.8575134277344,53.82843780517578,-6.653582572937012
169,280.9310302734375,49.2808952331543,-6.488123893737793
170,282.3827819824219,54.663116455078125,-6.649312973022461
170,282.7638854980469,46.43730545043945,-6.265904903411865
171,283.3504333496094,55.23138427734375,-6.6688232421875
171,284.08905029296875,46.14685821533203,-6.223291397094727
172,284.5645751953125,55.79350662231445,-6.752593040466309
172,286.139404296875,47.34260559082031,-6.256446838378906
173,285.9228515625,56.273860931396484,-6.744041442871094
173,287.64605712890625,48.29836654663086,-6.279520034790039
174,288.0238037109375,54.04734802246094,-6.622549057006836
174,289.1279296875,49.183048248291016,-6.302125930786133
175,85.0743179321289,203.31800842285156,-4.260885238647461
175,91.44169616699219,202.24449157714844,-4.242828369140625
176,85.47533416748047,204.6080322265625,-4.313625335693359
176,91.6666259765625,203.69960021972656,-4.264078140258789
177,85.84770965576172,206.4663543701172,-4.358274459838867
177,91.86272430419922,205.59036254882812,-4.3305206298828125
178,86.07200622558594,207.67901611328125,-4.455379486083984
178,92.26251220703125,206.6732940673828,-4.377532958984375
179,86.2507553100586,208.8196563720703,-4.532505035400391
179,92.52818298339844,207.80198669433594,-4.4729461669921875
180,16.495622634887695,191.58888244628906,-4.803361892700195
180,20.812114715576172,193.9923095703125,-4.762840270996094
181,15.706488609313965,193.09161376953125,-4.861980438232422
181,20.072681427001953,195.3849334716797,-4.82368278503418
182,15.15644645690918,194.2457733154297,-4.946382522583008
182,19.59851837158203,196.6691436767578,-4.879917144775391
183,14.602886199951172,195.28512573242188,-4.965259552001953
183,19.020904541015625,197.73268127441406,-4.925233840942383
184,1.7441596984863281,182.6442413330078,-5.154477119445801
184,4.927210807800293,184.64291381835938,-5.073027610778809
185,0.9787721633911133,183.9669647216797,-5.143128395080566
185,4.043606758117676,185.94163513183594,-5.128684043884277
186,0.14799976348876953,185.4662322998047,-5.2289581298828125
186,3.1367387771606445,187.38612365722656,-5.188694000244141
187,-0.5990839004516602,186.7963104248047,-5.346412658691406
187,2.366122245788574,188.50827026367188,-5.264595031738281
190,-222.48422241210938,-77.55751037597656,-13.520513534545898
190,-225.1863250732422,-79.0387954711914,-13.548099517822266
191,-222.14059448242188,-78.44635009765625,-13.473028182983398
191,-224.78155517578125,-79.87480163574219,-13.446861267089844
192,-221.6703338623047,-79.23017120361328,-13.412511825561523
192,-224.0465087890625,-80.69984436035156,-13.455266952514648
193,-221.17018127441406,-79.94633483886719,-13.364937782287598
193,-223.5457763671875,-81.49748229980469,-13.403953552246094
194,-220.74044799804688,-80.58012390136719,-13.335068702697754
194,-223.01695251464844,-82.10468292236328,-13.360672950744629
195,-220.31253051757812,-81.29444885253906,-13.266968727111816
195,-222.58343505859375,-82.8020248413086,-13.30368423461914
196,-219.85281372070312,-82.03227233886719,-13.224382400512695
196,-222.13548278808594,-83.53167724609375,-13.277735710144043
197,-219.361083984375,-82.76863861083984,-13.194616317749023
197,-221.56466674804688,-84.20974731445312,-13.209722518920898
198,-220.20201110839844,-85.39554595947266,-13.125404357910156
198,-218.3029022216797,-84.27510070800781,-13.106112480163574
199,-219.806396484375,-86.05929565429688,-13.085277557373047
199,-217.93687438964844,-85.06991577148438,-13.1190824508667
200,-220.99969482421875,-84.83636474609375,-13.167147636413574
200,-218.9964141845703,-83.55510711669922,-13.144868850708008
201,-143.84674072265625,-43.38875198364258,-11.136190414428711
201,-141.7727508544922,-42.46433639526367,-11.186283111572266
202,-143.848876953125,-44.49829864501953,-11.086630821228027
202,-139.2624969482422,-42.90938949584961,-11.005767822265625
203,-143.97872924804688,-45.98185348510742,-11.02142333984375
203,-139.14776611328125,-43.723045349121094,-10.98147964477539
204,-144.16217041015625,-47.07916259765625,-10.975334167480469
204,-139.52935791015625,-45.111114501953125,-10.894996643066406
205,-144.3626251220703,-48.10402297973633,-10.973434448242188
205,-139.59860229492188,-46.02302551269531,-10.872316360473633
206,-144.41139221191406,-49.163970947265625,-10.889673233032227
206,-139.98326110839844,-47.21495819091797,-10.804498672485352
207,-143.24493408203125,-50.09389877319336,-10.836837768554688
207,-140.02391052246094,-48.574031829833984,-10.73563289642334
208,-141.92819213867188,-50.60594177246094,-10.7457275390625
208,-140.2255096435547,-49.79365921020508,-10.72981071472168
